-6.833,8.850,0.299,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,1.000,0.000
0.000,0.000,0.000,0.000,2.000,0.000
0.000,0.000,0.000,0.000,3.000,0.000
0.000,0.000,0.000,0.000,4.000,0.000
0.000,0.000,0.000,0.000,5.000,0.000
0.000,0.000,0.000,0.000,6.000,0.000
0.000,0.000,0.000,0.000,7.000,0.000
0.000,0.000,0.000,0.000,8.000,0.000
0.000,0.000,0.000,0.000,9.000,0.000
0.000,0.000,0.000,0.000,10.000,0.000
0.000,0.000,0.000,0.000,11.000,0.000
0.000,0.000,0.000,0.000,12.000,0.000
0.000,0.000,0.000,0.000,13.000,0.000
0.000,0.000,0.000,0.000,14.000,0.000
0.000,0.000,0.000,0.000,15.000,0.000
0.000,0.000,0.000,0.000,16.000,0.000
0.000,0.000,0.000,0.000,17.000,0.000
0.000,0.000,0.000,0.000,18.000,0.000
0.000,0.000,0.000,0.000,19.000,0.000
0.000,0.000,0.000,0.000,20.000,0.000
0.000,0.000,0.000,0.000,21.000,0.000
0.000,0.000,0.000,0.000,22.000,0.000
0.000,0.000,0.000,0.000,23.000,0.000
0.000,0.000,0.000,0.000,24.000,0.000
0.000,0.000,0.000,0.000,25.000,0.000
0.000,0.000,0.000,0.000,26.000,0.000
0.000,0.000,0.000,0.000,27.000,0.000
0.000,0.000,0.000,0.000,28.000,0.000
0.000,0.000,0.000,0.000,29.000,0.000
0.000,0.000,0.000,0.000,30.000,0.000
0.000,0.000,0.000,0.000,31.000,0.000
0.000,0.000,0.000,0.000,32.000,0.000
0.000,0.000,0.000,0.000,33.000,0.000
0.000,0.000,0.000,0.000,34.000,0.000
0.000,0.000,0.000,0.000,35.000,0.000
0.000,0.000,0.000,0.000,36.000,0.000
0.000,0.000,0.000,0.000,37.000,0.000
0.000,0.000,0.000,0.000,38.000,0.000
0.000,0.000,0.000,0.000,39.000,0.000
0.000,0.000,0.000,0.000,40.000,0.000
0.000,0.000,0.000,0.000,41.000,0.000
0.000,0.000,0.000,0.000,42.000,0.000
0.000,0.000,0.000,0.000,43.000,0.000
0.000,0.000,0.000,0.000,44.000,0.000
0.000,0.000,0.000,0.000,45.000,0.000
0.000,0.000,0.000,0.000,46.000,0.000
0.000,0.000,0.000,0.000,47.000,0.000
0.000,0.000,0.000,0.000,48.000,0.000
0.000,0.000,0.000,0.000,49.000,0.000
0.000,0.000,0.000,0.000,50.000,0.000
0.000,0.000,0.000,0.000,51.000,0.000
0.000,0.000,0.000,0.000,52.000,0.000
0.000,0.000,0.000,0.000,53.000,0.000
0.000,0.000,0.000,0.000,54.000,0.000
0.000,0.000,0.000,0.000,55.000,0.000
0.000,0.000,0.000,0.000,56.000,0.000
0.000,0.000,0.000,0.000,57.000,0.000
0.000,0.000,0.000,0.000,58.000,0.000
0.000,0.000,0.000,0.000,59.000,0.000
0.000,0.000,0.000,0.000,60.000,0.000
0.000,0.000,0.000,0.000,61.000,0.000
0.000,0.000,0.000,0.000,62.000,0.000
0.000,0.000,0.000,0.000,63.000,0.000
0.000,0.000,0.000,0.000,64.000,0.000
0.000,0.000,0.000,0.000,65.000,0.000
0.000,0.000,0.000,0.000,66.000,0.000
0.000,0.000,0.000,0.000,67.000,0.000
0.000,0.000,0.000,0.000,68.000,0.000
0.000,0.000,0.000,0.000,69.000,0.000
0.000,0.000,0.000,0.000,70.000,0.000
0.000,0.000,0.000,0.000,71.000,0.000
0.000,0.000,0.000,0.000,72.000,0.000
0.000,0.000,0.000,0.000,73.000,0.000
0.000,0.000,0.000,0.000,74.000,0.000
0.000,0.000,0.000,0.000,75.000,0.000
0.000,0.000,0.000,0.000,76.000,0.000
0.000,0.000,0.000,0.000,77.000,0.000
0.000,0.000,0.000,0.000,78.000,0.000
0.000,0.000,0.000,0.000,79.000,0.000
0.000,0.000,0.000,0.000,80.000,0.000
0.000,0.000,0.000,0.000,81.000,0.000
0.000,0.000,0.000,0.000,82.000,0.000
0.000,0.000,0.000,0.000,83.000,0.000
0.000,0.000,0.000,0.000,84.000,0.000
0.000,0.000,0.000,0.000,85.000,0.000
0.000,0.000,0.000,0.000,86.000,0.000
0.000,0.000,0.000,0.000,87.000,0.000
0.000,0.000,0.000,0.000,88.000,0.000
0.000,0.000,0.000,0.000,89.000,0.000
0.000,0.000,0.000,0.000,90.000,0.000
0.000,0.000,0.000,0.000,91.000,0.000
0.000,0.000,0.000,0.000,92.000,0.000
0.000,0.000,0.000,0.000,93.000,0.000
0.000,0.000,0.000,0.000,94.000,0.000
0.000,0.000,0.000,0.000,95.000,0.000
0.000,0.000,0.000,0.000,96.000,0.000
0.000,0.000,0.000,0.000,97.000,0.000
0.000,0.000,0.000,0.000,98.000,0.000
0.000,0.000,0.000,0.000,99.000,0.000
0.000,0.000,0.000,0.000,100.000,0.000
0.000,0.000,0.000,0.000,101.000,0.000
0.000,0.000,0.000,0.000,102.000,0.000
0.000,0.000,0.000,0.000,103.000,0.000
0.000,0.000,0.000,0.000,104.000,0.000
0.000,0.000,0.000,0.000,105.000,0.000
0.000,0.000,0.000,0.000,106.000,0.000
0.000,0.000,0.000,0.000,107.000,0.000
0.000,0.000,0.000,0.000,108.000,0.000
0.000,0.000,0.000,0.000,109.000,0.000
0.000,0.000,0.000,0.000,110.000,0.000
0.000,0.000,0.000,0.000,111.000,0.000
-7.048,8.913,-0.500,0.000,112.000,112.000
-7.081,8.897,-0.501,0.000,112.000,112.000
-7.114,8.881,-0.501,0.000,112.000,112.000
-7.042,8.819,-0.574,0.000,112.000,112.000
-7.069,8.824,-0.576,0.000,112.000,112.000
-7.116,8.827,-0.578,0.000,112.000,112.000
0.000,0.000,0.000,0.000,112.000,0.000
0.000,0.000,0.000,0.000,113.000,0.000
0.000,0.000,0.000,0.000,114.000,0.000
0.000,0.000,0.000,0.000,115.000,0.000
0.000,0.000,0.000,0.000,116.000,0.000
-6.982,8.915,-0.577,0.000,117.000,117.000
0.000,0.000,0.000,0.000,117.000,0.000
0.000,0.000,0.000,0.000,118.000,0.000
0.000,0.000,0.000,0.000,119.000,0.000
0.000,0.000,0.000,0.000,120.000,0.000
0.000,0.000,0.000,0.000,121.000,0.000
0.000,0.000,0.000,0.000,122.000,0.000
0.000,0.000,0.000,0.000,123.000,0.000
0.000,0.000,0.000,0.000,124.000,0.000
0.000,0.000,0.000,0.000,125.000,0.000
0.000,0.000,0.000,0.000,126.000,0.000
0.000,0.000,0.000,0.000,127.000,0.000
0.000,0.000,0.000,0.000,128.000,0.000
0.000,0.000,0.000,0.000,129.000,0.000
0.000,0.000,0.000,0.000,130.000,0.000
0.000,0.000,0.000,0.000,131.000,0.000
0.000,0.000,0.000,0.000,132.000,0.000
0.000,0.000,0.000,0.000,133.000,0.000
0.000,0.000,0.000,0.000,134.000,0.000
0.000,0.000,0.000,0.000,135.000,0.000
-7.063,8.823,-0.706,0.000,136.000,136.000
-6.946,8.824,-0.764,0.000,136.000,136.000
-6.982,8.812,-0.765,0.000,136.000,136.000
-6.997,8.774,-0.764,0.000,136.000,136.000
-7.039,8.771,-0.766,0.000,136.000,136.000
-7.049,8.727,-0.763,0.000,136.000,136.000
-7.094,8.726,-0.766,0.000,136.000,136.000
0.000,0.000,0.000,0.000,136.000,0.000
-7.033,8.954,-0.637,0.000,137.000,137.000
-7.055,8.924,-0.637,0.000,137.000,137.000
-7.082,8.900,-0.637,0.000,137.000,137.000
-7.105,8.872,-0.636,0.000,137.000,137.000
-7.136,8.882,-0.638,0.000,137.000,137.000
-7.183,8.883,-0.640,0.000,137.000,137.000
-6.994,8.908,-0.707,0.000,137.000,137.000
-7.014,8.875,-0.706,0.000,137.000,137.000
-7.053,8.867,-0.708,0.000,137.000,137.000
-7.063,8.823,-0.706,0.000,137.000,137.000
-7.101,8.814,-0.707,0.000,137.000,137.000
-7.113,8.773,-0.705,0.000,137.000,137.000
0.000,0.000,0.000,0.000,137.000,0.000
0.000,0.000,0.000,0.000,138.000,0.000
0.000,0.000,0.000,0.000,139.000,0.000
0.000,0.000,0.000,0.000,140.000,0.000
-6.936,8.921,-0.705,0.000,141.000,141.000
-6.893,8.899,-0.767,0.000,141.000,141.000
-6.913,8.868,-0.766,0.000,141.000,141.000
-6.933,8.835,-0.764,0.000,141.000,141.000
0.000,0.000,0.000,0.000,141.000,0.000
-7.029,9.006,-0.640,0.000,142.000,142.000
-7.033,8.954,-0.637,0.000,142.000,142.000
-6.936,8.921,-0.705,0.000,142.000,142.000
-6.969,8.934,-0.708,0.000,142.000,142.000
-6.994,8.908,-0.707,0.000,142.000,142.000
-6.865,8.979,-0.771,0.000,142.000,142.000
-6.886,8.947,-0.770,0.000,142.000,142.000
0.000,0.000,0.000,0.000,142.000,0.000
0.000,0.000,0.000,0.000,143.000,0.000
0.000,0.000,0.000,0.000,144.000,0.000
0.000,0.000,0.000,0.000,145.000,0.000
0.000,0.000,0.000,0.000,146.000,0.000
0.000,0.000,0.000,0.000,147.000,0.000
0.000,0.000,0.000,0.000,148.000,0.000
0.000,0.000,0.000,0.000,149.000,0.000
0.000,0.000,0.000,0.000,150.000,0.000
0.000,0.000,0.000,0.000,151.000,0.000
0.000,0.000,0.000,0.000,152.000,0.000
0.000,0.000,0.000,0.000,153.000,0.000
0.000,0.000,0.000,0.000,154.000,0.000
0.000,0.000,0.000,0.000,155.000,0.000
-7.074,8.649,-0.826,0.000,156.000,156.000
-7.067,8.585,-0.821,0.000,156.000,156.000
-7.064,8.680,-0.899,0.000,156.000,156.000
-7.099,8.667,-0.900,0.000,156.000,156.000
-7.204,8.683,-0.908,0.000,156.000,156.000
-7.089,8.681,-0.970,0.000,156.000,156.000
-7.127,8.671,-0.971,0.000,156.000,156.000
-7.195,8.671,-0.976,0.000,156.000,156.000
0.000,0.000,0.000,0.000,156.000,0.000
-7.256,8.801,-0.920,0.000,157.000,157.000
-7.204,8.683,-0.908,0.000,157.000,157.000
0.000,0.000,0.000,0.000,157.000,0.000
0.000,0.000,0.000,0.000,158.000,0.000
0.000,0.000,0.000,0.000,159.000,0.000
-6.923,8.628,-0.816,0.000,160.000,160.000
-6.887,8.653,-0.954,0.000,160.000,160.000
-6.918,8.636,-0.955,0.000,160.000,160.000
0.000,0.000,0.000,0.000,160.000,0.000
-6.900,8.740,-0.823,0.000,161.000,161.000
-6.940,8.734,-0.824,0.000,161.000,161.000
-6.953,8.722,-0.824,0.000,161.000,161.000
-7.006,8.676,-0.824,0.000,161.000,161.000
-7.055,8.680,-0.827,0.000,161.000,161.000
-6.880,8.758,-0.894,0.000,161.000,161.000
-6.898,8.724,-0.892,0.000,161.000,161.000
-6.917,8.693,-0.891,0.000,161.000,161.000
-6.972,8.705,-0.895,0.000,161.000,161.000
-6.992,8.674,-0.894,0.000,161.000,161.000
-7.027,8.689,-0.897,0.000,161.000,161.000
-7.064,8.680,-0.899,0.000,161.000,161.000
-7.099,8.667,-0.900,0.000,161.000,161.000
-6.876,8.723,-0.959,0.000,161.000,161.000
-6.885,8.706,-0.958,0.000,161.000,161.000
-6.918,8.636,-0.955,0.000,161.000,161.000
-6.970,8.645,-0.959,0.000,161.000,161.000
-6.997,8.623,-0.959,0.000,161.000,161.000
0.000,0.000,0.000,0.000,161.000,0.000
0.000,0.000,0.000,0.000,162.000,0.000
0.000,0.000,0.000,0.000,163.000,0.000
0.000,0.000,0.000,0.000,164.000,0.000
-6.820,8.739,-0.889,0.000,165.000,165.000
-6.782,8.773,-0.957,0.000,165.000,165.000
-6.795,8.733,-0.955,0.000,165.000,165.000
-6.810,8.696,-0.953,0.000,165.000,165.000
0.000,0.000,0.000,0.000,165.000,0.000
-6.795,8.920,-0.830,0.000,166.000,166.000
-6.800,8.897,-0.828,0.000,166.000,166.000
-6.819,8.864,-0.827,0.000,166.000,166.000
-6.880,8.771,-0.824,0.000,166.000,166.000
-6.812,8.929,-0.903,0.000,166.000,166.000
-6.831,8.895,-0.901,0.000,166.000,166.000
-6.866,8.883,-0.902,0.000,166.000,166.000
-6.863,8.822,-0.898,0.000,166.000,166.000
-6.820,8.739,-0.889,0.000,166.000,166.000
-6.880,8.758,-0.894,0.000,166.000,166.000
-6.820,8.937,-0.973,0.000,166.000,166.000
-6.822,8.883,-0.969,0.000,166.000,166.000
-6.782,8.773,-0.957,0.000,166.000,166.000
0.000,0.000,0.000,0.000,166.000,0.000
0.000,0.000,0.000,0.000,167.000,0.000
0.000,0.000,0.000,0.000,168.000,0.000
0.000,0.000,0.000,0.000,169.000,0.000
0.000,0.000,0.000,0.000,170.000,0.000
0.000,0.000,0.000,0.000,171.000,0.000
0.000,0.000,0.000,0.000,172.000,0.000
0.000,0.000,0.000,0.000,173.000,0.000
0.000,0.000,0.000,0.000,174.000,0.000
0.000,0.000,0.000,0.000,175.000,0.000
0.000,0.000,0.000,0.000,176.000,0.000
0.000,0.000,0.000,0.000,177.000,0.000
0.000,0.000,0.000,0.000,178.000,0.000
0.000,0.000,0.000,0.000,179.000,0.000
0.000,0.000,0.000,0.000,180.000,0.000
-7.126,8.706,-1.048,0.000,181.000,181.000
-7.151,8.681,-1.048,0.000,181.000,181.000
-7.167,8.672,-1.048,0.000,181.000,181.000
-7.092,8.668,-1.111,0.000,181.000,181.000
-7.126,8.655,-1.113,0.000,181.000,181.000
-7.164,8.645,-1.115,0.000,181.000,181.000
0.000,0.000,0.000,0.000,181.000,0.000
-7.195,8.709,-1.188,0.000,182.000,182.000
0.000,0.000,0.000,0.000,182.000,0.000
0.000,0.000,0.000,0.000,183.000,0.000
0.000,0.000,0.000,0.000,184.000,0.000
-6.877,8.621,-1.023,0.000,185.000,185.000
-6.923,8.623,-1.027,0.000,185.000,185.000
-6.801,8.667,-1.090,0.000,185.000,185.000
-6.814,8.629,-1.087,0.000,185.000,185.000
-6.844,8.610,-1.088,0.000,185.000,185.000
-6.847,8.559,-1.083,0.000,185.000,185.000
-6.873,8.564,-1.086,0.000,185.000,185.000
-6.937,8.589,-1.093,0.000,185.000,185.000
-6.785,8.619,-1.147,0.000,185.000,185.000
-6.799,8.582,-1.145,0.000,185.000,185.000
-6.823,8.556,-1.144,0.000,185.000,185.000
-6.862,8.550,-1.147,0.000,185.000,185.000
-6.938,8.616,-1.159,0.000,185.000,185.000
-6.792,8.529,-1.195,0.000,185.000,185.000
-6.835,8.527,-1.199,0.000,185.000,185.000
-6.877,8.524,-1.202,0.000,185.000,185.000
0.000,0.000,0.000,0.000,185.000,0.000
-6.971,8.627,-1.030,0.000,186.000,186.000
-7.006,8.618,-1.100,0.000,186.000,186.000
-7.092,8.668,-1.111,0.000,186.000,186.000
-6.987,8.622,-1.163,0.000,186.000,186.000
0.000,0.000,0.000,0.000,186.000,0.000
0.000,0.000,0.000,0.000,187.000,0.000
0.000,0.000,0.000,0.000,188.000,0.000
0.000,0.000,0.000,0.000,189.000,0.000
-6.761,8.783,-1.029,0.000,190.000,190.000
-6.779,8.749,-1.028,0.000,190.000,190.000
-6.798,8.717,-1.026,0.000,190.000,190.000
-6.708,8.717,-1.088,0.000,190.000,190.000
-6.736,8.697,-1.088,0.000,190.000,190.000
-6.751,8.660,-1.086,0.000,190.000,190.000
-6.801,8.667,-1.090,0.000,190.000,190.000
-6.814,8.629,-1.087,0.000,190.000,190.000
-6.758,8.781,-1.161,0.000,190.000,190.000
-6.704,8.684,-1.148,0.000,190.000,190.000
-6.721,8.649,-1.145,0.000,190.000,190.000
-6.766,8.651,-1.149,0.000,190.000,190.000
-6.785,8.619,-1.147,0.000,190.000,190.000
-6.679,8.690,-1.203,0.000,190.000,190.000
-6.688,8.646,-1.199,0.000,190.000,190.000
0.000,0.000,0.000,0.000,190.000,0.000
-6.761,8.783,-1.029,0.000,191.000,191.000
-6.833,8.968,-1.120,0.000,191.000,191.000
-6.824,8.898,-1.113,0.000,191.000,191.000
-6.758,8.781,-1.161,0.000,191.000,191.000
0.000,0.000,0.000,0.000,191.000,0.000
-6.862,8.971,-1.053,0.000,192.000,192.000
-6.904,9.029,-1.196,0.000,192.000,192.000
0.000,0.000,0.000,0.000,192.000,0.000
0.000,0.000,0.000,0.000,193.000,0.000
0.000,0.000,0.000,0.000,194.000,0.000
0.000,0.000,0.000,0.000,195.000,0.000
0.000,0.000,0.000,0.000,196.000,0.000
-6.837,9.027,-1.056,0.000,197.000,197.000
0.000,0.000,0.000,0.000,197.000,0.000
0.000,0.000,0.000,0.000,198.000,0.000
0.000,0.000,0.000,0.000,199.000,0.000
0.000,0.000,0.000,0.000,200.000,0.000
0.000,0.000,0.000,0.000,201.000,0.000
0.000,0.000,0.000,0.000,202.000,0.000
0.000,0.000,0.000,0.000,203.000,0.000
0.000,0.000,0.000,0.000,204.000,0.000
0.000,0.000,0.000,0.000,205.000,0.000
-7.087,8.673,-1.233,0.000,206.000,206.000
-7.100,8.662,-1.233,0.000,206.000,206.000
-7.058,8.683,-1.310,0.000,206.000,206.000
0.000,0.000,0.000,0.000,206.000,0.000
-7.158,8.749,-1.326,0.000,207.000,207.000
-7.236,8.760,-1.333,0.000,207.000,207.000
0.000,0.000,0.000,0.000,207.000,0.000
0.000,0.000,0.000,0.000,208.000,0.000
0.000,0.000,0.000,0.000,209.000,0.000
-6.835,8.527,-1.199,0.000,210.000,210.000
-6.877,8.524,-1.202,0.000,210.000,210.000
-6.787,8.651,-1.284,0.000,210.000,210.000
-6.796,8.634,-1.283,0.000,210.000,210.000
-6.826,8.617,-1.284,0.000,210.000,210.000
-6.842,8.582,-1.281,0.000,210.000,210.000
-6.875,8.568,-1.282,0.000,210.000,210.000
-6.960,8.617,-1.295,0.000,210.000,210.000
-6.761,8.616,-1.352,0.000,210.000,210.000
-6.780,8.584,-1.350,0.000,210.000,210.000
-6.809,8.565,-1.351,0.000,210.000,210.000
-6.844,8.555,-1.353,0.000,210.000,210.000
-6.888,8.581,-1.359,0.000,210.000,210.000
0.000,0.000,0.000,0.000,210.000,0.000
-6.960,8.617,-1.295,0.000,211.000,211.000
-7.058,8.683,-1.310,0.000,211.000,211.000
-7.008,8.675,-1.380,0.000,211.000,211.000
0.000,0.000,0.000,0.000,211.000,0.000
0.000,0.000,0.000,0.000,212.000,0.000
0.000,0.000,0.000,0.000,213.000,0.000
0.000,0.000,0.000,0.000,214.000,0.000
-6.679,8.690,-1.203,0.000,215.000,215.000
-6.688,8.646,-1.199,0.000,215.000,215.000
-6.762,8.731,-1.290,0.000,215.000,215.000
-6.763,8.677,-1.285,0.000,215.000,215.000
-6.787,8.651,-1.284,0.000,215.000,215.000
-6.796,8.634,-1.283,0.000,215.000,215.000
-6.732,8.691,-1.358,0.000,215.000,215.000
-6.735,8.638,-1.352,0.000,215.000,215.000
-6.761,8.616,-1.352,0.000,215.000,215.000
0.000,0.000,0.000,0.000,215.000,0.000
-6.836,8.955,-1.242,0.000,216.000,216.000
-6.786,8.820,-1.302,0.000,216.000,216.000
-6.812,8.852,-1.383,0.000,216.000,216.000
0.000,0.000,0.000,0.000,216.000,0.000
-6.904,9.029,-1.196,0.000,217.000,217.000
0.000,0.000,0.000,0.000,217.000,0.000
0.000,0.000,0.000,0.000,218.000,0.000
0.000,0.000,0.000,0.000,219.000,0.000
0.000,0.000,0.000,0.000,220.000,0.000
0.000,0.000,0.000,0.000,221.000,0.000
0.000,0.000,0.000,0.000,222.000,0.000
0.000,0.000,0.000,0.000,223.000,0.000
0.000,0.000,0.000,0.000,224.000,0.000
